filename,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20,cent_mean,cent_std,cent_skew,rolloff_mean,rolloff_std,label
669.mp3,-437.42416,59.11466,2.9285417,5.8921885,-28.572908,-18.383554,-5.429139,-23.132425,-1.8075107,-4.8259883,-10.866672,-6.7272363,-4.550371,-8.743435,-10.219876,-4.241124,-7.509873,-8.145177,-2.6722326,-3.1502812,132.41486,53.235725,17.97437,21.640068,25.681227,18.012291,12.751441,18.633595,10.795687,11.118402,9.607555,11.505747,6.8991327,8.424777,11.26819,12.41183,12.059182,14.2307825,13.72972,11.532524,2222.1128263452542,1343.33504438831,0.9218749171626981,4187.6628634295885,2445.271464481026,D:\datasets\Children
67.mp3,-492.55414,95.825584,-5.479004,39.793003,-28.998386,19.912289,-4.4487667,-3.3779325,-5.894953,-2.7281225,0.35623363,-5.3353624,0.03687292,-8.209146,-0.9194114,-4.9350333,-7.7033486,-6.6956,-2.2157638,-8.666648,77.31329,42.80519,21.550087,22.517797,27.166534,15.301123,16.272327,14.227788,12.642459,9.5706215,9.169269,7.56847,6.203722,8.145618,7.524281,7.0949554,6.2742558,6.3582706,5.387055,6.2117763,2103.4826661944303,983.4362355455138,0.5319159296335245,4114.079337284483,1770.3757331012216,D:\datasets\Children
670.mp3,-403.52405,65.69011,-11.906966,4.9861684,-23.707405,-18.856756,-2.0974355,-18.483912,-1.3034711,-14.225107,-17.484493,-4.946359,-12.357512,-8.067545,-13.420544,-0.032821316,-12.940358,-5.229136,-5.0541983,-0.5166672,147.68011,51.74881,34.43516,20.652533,25.827509,16.07761,10.307472,16.615585,11.543564,14.166219,12.921743,10.337589,9.241585,7.9096365,13.526546,11.768617,15.254999,12.477339,14.624027,14.543335,2214.6735090435577,1230.1579348350967,0.9803456443045374,4087.1253918690286,2320.7343344663855,D:\datasets\Children
671.mp3,-378.15625,70.62908,-2.5775273,-9.059483,-19.869957,-18.566061,-9.911227,-21.193748,-6.2437725,-13.02192,-13.534033,-1.9860908,-0.22219564,-4.2097225,-1.5762075,-3.7044883,-9.870992,-5.1410227,-7.29677,-6.0031505,126.603065,60.883923,35.466488,17.587296,19.53818,17.836239,11.929664,21.278877,10.096274,12.633628,12.697807,7.3050604,7.391077,8.802534,8.489165,12.317157,12.061778,10.109193,9.2872925,8.357802,1681.923446677948,1133.3530065578077,1.9076264987033238,3066.599172312063,2282.0742466802662,D:\datasets\Children
672.mp3,-363.01813,76.93639,-9.788165,-10.289641,-35.49914,-13.619201,2.480601,-17.851543,-7.4628263,0.28493258,-5.501448,-7.299328,-3.5313814,-7.5536118,-8.756489,-10.081902,-16.914934,-8.105093,-4.7626405,-6.884646,112.41273,61.1518,33.54867,20.602093,30.135845,14.7155285,11.870865,16.278044,9.469945,7.865289,10.073039,8.9728155,7.8943844,8.151262,10.049472,8.079353,12.722797,12.880041,13.167027,12.994327,1941.1094899007035,1404.1899967148165,1.6839776205583035,3531.5807414504716,2537.2512777857137,D:\datasets\Children
673.mp3,-321.03738,45.240322,-12.233201,0.5864055,-15.924932,-21.461813,-0.11004847,-26.189337,-2.7032592,-9.720557,-7.874153,-3.0718584,-5.8341465,-4.735464,-13.40443,-3.9440243,-20.396112,-2.3421164,-6.2590055,-3.6975858,144.66724,49.554092,25.583574,23.968828,16.194452,20.039473,12.648906,20.641102,11.253575,11.604188,10.399159,9.115023,8.204712,9.062245,11.092455,7.0244117,15.200358,12.184817,12.034822,13.323425,2580.6123733542327,1529.133944693665,1.0981946508094471,4916.540270353618,2636.5930336408956,D:\datasets\Children
674.mp3,-468.80008,77.18191,-3.5605168,11.183201,-16.331814,-25.59931,-12.295081,-19.515469,-2.9777188,-3.9592645,-8.98055,-4.7094173,-4.8830705,-7.044269,-11.133354,-8.526103,-17.970617,1.0273607,-8.094462,-5.5505276,152.63536,50.949566,26.127554,21.124136,18.756182,22.457142,13.140239,15.853924,8.227897,6.7035246,9.830316,9.478471,7.6807,6.9654183,9.771884,9.165419,12.743081,9.283489,13.099288,10.586257,1965.1715233386087,1095.8286282252222,1.0837372809704349,3978.843008753765,2329.7294735032783,D:\datasets\Children
675.mp3,-375.6481,75.32917,5.534674,-9.42002,-27.38802,-11.484124,-5.3208084,-23.104416,-3.200345,-11.093892,-12.298812,-8.341037,-9.094641,-2.0082855,-17.680832,-9.070646,-13.696423,-7.1579027,-7.3257427,-0.2158915,140.9821,47.920013,21.095167,19.323162,23.896084,14.528697,10.31792,20.97705,7.0290184,9.979125,8.004573,8.328246,8.749121,5.5422964,14.184289,8.4401045,9.728413,8.094278,8.451941,10.126398,2114.1072099718704,1200.9017470648153,1.1603723195869056,4293.399711277174,2460.755503394978,D:\datasets\Children
676.mp3,-376.38193,82.15111,-8.299079,-15.847187,-33.90478,-16.242735,-0.56506264,-18.451588,-6.9365926,-10.266299,-3.098622,-13.392688,-2.8783844,-8.682604,-13.303384,-1.7592068,-12.712923,-8.952719,-4.663721,-3.223488,126.933685,61.035553,30.595966,25.568304,28.129656,17.596945,11.7540455,16.672972,8.432503,13.741122,11.444188,13.337624,11.395043,8.439545,12.917412,14.245022,17.372301,12.909798,13.818466,10.780124,1903.0197990430831,1326.2667202733116,1.5694762976416485,3431.751513299141,2565.927149629817,D:\datasets\Children
677.mp3,-458.6723,39.031143,-2.422554,-0.57246464,-23.257717,-9.253666,-2.5936725,-13.150817,1.0624751,-1.1787794,-8.371249,-3.831819,-3.4633799,-7.1487813,-9.257999,-6.709723,-9.139336,-3.4574726,-5.1834593,-1.5757875,153.93286,52.78849,21.760624,13.451021,29.225138,14.700166,8.496955,17.605639,5.813795,7.6254745,11.181149,6.6451607,6.083363,9.239543,10.287048,7.975646,10.138116,8.850257,9.6329155,8.281298,2212.78825662854,1235.718812383772,1.538952275754973,4328.871663411458,2077.3418032686996,D:\datasets\Children
678.mp3,-387.16632,69.35347,-5.3812423,-10.940864,-45.454533,-15.397946,5.5666747,-25.558987,-2.8075302,-4.277505,-10.1564,0.9568769,-10.194476,-3.5129383,-8.802063,-8.519384,-13.461595,-4.0945396,-1.8898455,-2.2261665,138.14204,56.68541,29.432238,19.085855,35.837704,16.836514,9.943353,23.170069,8.920168,9.21646,9.954175,9.026833,10.41544,7.3363986,11.478501,10.483801,12.258978,9.690845,11.075089,12.536382,2007.231349245891,1170.513136604975,1.2324127337860282,3754.095818014706,2251.8403969698234,D:\datasets\Children
679.mp3,-375.93796,79.89592,-20.770065,-5.870293,-31.931644,-20.226904,-0.27785835,-22.295439,-4.2156396,-3.6656685,-12.808347,-6.948749,-3.276945,-10.097526,-14.663233,-1.9060754,-14.691574,0.075200275,-4.6687174,4.289011,120.686,45.50678,37.62934,20.48761,22.048727,18.206264,8.859073,15.67006,10.493803,10.873286,12.994863,10.195245,7.025284,10.8779545,13.23125,10.3770275,13.840038,13.633108,14.422947,14.669953,2269.9377585297625,1305.5489783853773,1.4947490934990026,4079.698824595256,2283.282106762721,D:\datasets\Children
68.mp3,-468.75034,89.18417,-14.026245,58.16662,-26.3275,24.307333,-8.161247,-3.6126604,-13.798445,-6.779051,2.3588824,-10.035906,-0.3265898,-6.510868,-4.1728477,-7.836418,-8.086144,-8.064038,-4.0295463,-10.966348,87.2655,39.50971,24.444075,21.968159,20.805279,14.217061,15.576784,15.134223,17.183432,8.429643,7.591403,7.038477,7.7265296,6.426249,6.929486,7.3070726,5.6052628,5.6388106,4.9568844,6.50079,2229.6883647876416,1044.2656073561463,0.9411281555732485,4367.316811771716,1513.241836207717,D:\datasets\Children
680.mp3,-407.77753,63.92605,9.656798,-6.16654,-29.003582,-17.370682,-5.9627576,-15.9271,-9.261245,-0.18266337,-2.3882701,-6.234802,-1.2461916,-5.3211703,-11.233409,-8.399126,-9.706064,-4.1541386,-4.9882374,-2.4995058,101.93044,53.78827,19.917912,19.242065,29.37764,18.160316,9.039042,18.104403,12.352546,6.891726,5.5872345,9.580916,6.3588786,6.6244693,11.85504,9.80275,11.404001,8.474408,8.155186,12.336901,1907.2658593139531,1095.929574070743,0.9507135769290231,3780.430019838024,2524.573257222881,D:\datasets\Children
681.mp3,-415.9671,99.31376,-2.8185544,-17.893116,-28.426855,-6.8377047,-4.777464,-16.189432,0.50866866,-5.8315287,-9.424172,-5.1922226,-4.887732,-6.104802,-13.34634,-7.546766,-13.543833,-8.63353,-9.801228,-4.546652,120.280266,52.365326,26.086702,19.165524,19.966253,10.853605,12.007895,13.982699,7.6222334,8.56052,8.566843,8.262033,6.150925,6.7445116,9.11318,6.3881655,7.668126,7.016398,8.790298,8.19277,1968.162121434112,1422.5729600002433,1.5830469373247518,3560.933837890625,2629.6419607592225,D:\datasets\Children
682.mp3,-421.79718,50.225525,-2.1140952,7.562339,-24.602697,-13.851244,-7.5401382,-9.361318,-7.9132814,-8.293164,0.4807005,1.5935457,-4.8365445,-12.159288,-12.4249935,-5.9594684,-12.436709,-5.2011766,-4.919836,-2.857367,166.43488,53.42323,32.823517,19.357393,25.49417,16.865952,12.851052,12.177761,9.15077,9.884026,8.80018,9.079009,6.9034996,10.023826,10.1132,6.7342324,12.388735,7.218541,12.4686,12.665449,2400.5097956656255,1516.842704555652,0.9459843901080337,4487.175,2564.980395674225,D:\datasets\Children
683.mp3,-414.38397,74.257195,-20.225718,5.106425,-22.39877,-21.096716,-5.63481,-12.828167,-8.113716,-9.203513,-4.066893,-4.833354,-1.0672659,-4.164092,-9.587755,-10.929981,-15.936001,-10.49857,-6.468628,-1.5142306,129.8365,48.059402,30.78095,21.70963,20.246223,18.771643,10.704549,12.408585,8.17734,10.984619,7.4322705,7.0496974,4.718842,6.493585,9.619498,8.821195,10.589815,8.699976,9.838456,14.802573,1690.3298917598556,860.4541968968882,1.169359517307763,3147.921505489865,1687.545879818692,D:\datasets\Children
684.mp3,-393.4076,70.61294,-11.332535,-2.3826432,-25.756144,-17.754864,-3.7806396,-13.77429,-11.912864,-8.538176,-6.6536226,-5.7663016,-1.2185473,-5.2391176,-12.02185,-10.749248,-14.651612,-6.211249,-5.6620636,-3.0402913,117.503716,54.29465,23.386932,22.49986,22.25961,17.706795,8.897933,12.964445,12.222753,9.903395,12.645129,8.569677,6.3802123,7.357753,10.157516,8.736125,12.839276,12.9717245,12.79698,11.264949,1923.5741597886922,1140.316889546742,1.4141255449120165,3521.627064443005,2214.5880949438756,D:\datasets\Children
685.mp3,-374.78845,64.54284,-18.068207,2.943187,-31.583567,-14.23524,-9.164057,-13.595095,-9.629661,-6.123788,-6.8064556,-8.656903,-4.749758,-5.0526814,-9.406963,-8.051201,-12.573703,-5.3915424,-9.93143,-5.2606206,137.89613,55.843925,31.879404,18.174217,25.204828,15.256202,13.248754,13.267852,11.071611,11.144592,10.172787,9.813462,6.881496,8.053704,9.420465,7.891294,9.4899645,8.463804,9.075107,9.058311,2311.0508841232377,1381.286772980823,0.6487980533136976,4201.8662109375,2479.438624690312,D:\datasets\Children
686.mp3,-383.85013,75.918564,-10.767837,2.458284,-26.623339,-15.908287,0.04232525,-13.014985,-12.354663,-4.5888505,-11.265883,-7.5645375,-1.3724201,-4.8740683,-11.307816,-10.869158,-14.637127,-8.043696,-10.921739,-6.811191,120.64738,48.22427,20.208586,22.62575,21.493904,16.258282,9.996113,11.439532,10.449242,11.354547,8.861881,7.4893813,5.770329,8.193291,7.700228,8.777031,8.755054,7.7196455,9.799036,7.0691237,2016.2853553524305,1066.6864129538667,0.7129198559546306,3774.622002963362,2000.7860273736644,D:\datasets\Children
687.mp3,-384.3445,62.51399,-7.6635566,15.161731,-28.999432,-21.011175,-3.4585633,-14.347382,-7.9175186,-9.870081,-10.002279,-5.90617,-6.367835,-6.031157,-11.716298,-8.364847,-16.406488,-7.440845,-7.495304,-7.0739217,114.33879,48.30037,28.178852,24.124176,19.386005,17.859116,10.796962,13.705806,9.883034,11.737514,8.306942,9.810793,7.750701,8.395637,9.666306,8.380195,10.243607,10.246703,9.475372,12.945906,2471.6813268152964,1404.9433168920912,0.8769702741153951,4659.108081306379,2484.535745313957,D:\datasets\Children
688.mp3,-518.53674,60.66771,-0.5102567,8.294261,-15.092828,-11.4954605,-2.300559,-10.471798,-5.043368,-7.4786334,-10.032292,-6.4041543,-2.4227312,-3.4736629,-9.123457,-5.1617317,-14.253949,-7.2926555,-7.382265,-3.6876163,158.5653,42.085033,25.520395,18.458712,19.27864,14.2389145,9.677207,12.943077,8.449941,10.457604,9.500439,7.0437794,5.287,6.749645,7.7308702,5.735975,11.253977,9.960584,10.6768055,8.509605,2428.0094624037442,1210.8489730508902,1.1007652894475823,4824.6836344401045,2169.8402643691843,D:\datasets\Children
689.mp3,-432.53394,54.743977,-0.29160446,7.6631618,-23.085972,-20.664984,-0.7751958,-15.979136,-5.9389524,-10.864828,-8.21746,-2.4677863,-5.7856846,-7.515087,-13.151831,-6.54349,-9.630712,-4.3946037,-4.130494,-2.9771566,135.8497,56.867935,22.899416,21.097315,23.291725,18.079227,11.46927,17.440538,7.6462135,11.930764,9.125501,8.514264,7.3725142,7.733562,11.335672,7.038343,10.212366,10.369561,11.483232,10.781864,2383.1841474947555,1472.8359179604756,1.0327728506471925,4496.619046118952,2602.5953062100057,D:\datasets\Children
69.mp3,-485.81958,103.32916,-19.255487,68.53861,-39.41558,17.049702,-6.6056647,5.1694026,-5.4425535,-3.0656593,-2.2176514,-11.638667,-1.49709,-11.6268215,-1.8403366,-9.579072,-4.510042,-8.611718,-5.6295767,-10.076062,80.67568,36.155357,16.652813,22.132845,25.631092,19.19441,15.431398,20.130854,14.306967,11.684539,10.349188,7.9854264,10.567857,8.396621,7.775993,7.048691,8.620854,7.0194383,4.5900383,7.287455,2067.7399395253506,960.7434096633636,0.9655460786238511,4321.0248046875,1229.7136604369293,D:\datasets\Children
690.mp3,-422.0873,64.41609,-13.491205,2.8313165,-28.197042,-14.655077,-3.2924361,-12.95438,-9.2597475,-11.45347,-4.1912036,-8.450885,-4.536307,0.09472499,-10.443914,-7.1276255,-10.7492075,-4.8961763,-6.9066234,-2.6013837,142.58595,51.804447,37.76822,21.242613,25.708231,14.29682,11.044528,15.063594,11.499554,10.938693,7.5055447,7.2249346,7.4415236,8.571427,9.977909,8.694503,11.470166,11.226763,10.225927,10.34432,2197.0901642462163,1391.7311206188294,1.1392315772236759,3983.8766346807065,2474.407675773025,D:\datasets\Children
691.mp3,-523.43915,74.64794,-10.229215,3.4826496,-19.423996,-11.790259,1.4661361,-9.353323,-5.299746,-9.399367,-5.9920583,-4.019505,-7.3000255,-0.8315852,-7.094713,-5.571551,-8.183582,-8.224727,-6.2342525,-8.16038,159.89944,54.713844,29.175106,16.89702,20.497044,14.324753,8.749435,15.033316,9.31122,9.045601,6.3457227,7.4177647,8.093018,4.892463,8.83189,6.267709,6.180381,7.2725015,6.3211,7.666077,2030.330499078287,1116.6788427211752,1.0954716330537246,3967.6835729720747,2155.4235843037277,D:\datasets\Children
692.mp3,-475.02216,67.06592,-15.318682,-4.010505,-19.791515,-13.165703,-0.93488294,-4.9264255,-1.9132466,-7.36416,-8.384527,-6.651902,-7.94779,-2.5568721,-10.119379,-9.120341,-10.4201,-6.581593,-7.919873,-6.8709836,184.6167,47.318913,35.071587,12.659166,15.211553,13.284424,9.3891,9.285152,5.8511844,8.19651,8.056831,7.766648,7.9918623,4.938314,8.155711,7.119434,6.396244,6.157776,6.5305905,8.108948,2495.821732228433,1435.0403067038524,1.0561324527338372,4786.3525390625,2451.3791994480302,D:\datasets\Children
693.mp3,-484.28067,89.82265,-6.001319,5.8255754,-17.226427,-15.097482,0.5893121,-18.243713,-1.3131188,-9.000946,-4.0391145,-4.235119,-7.535565,-0.2908115,-11.6418705,-6.87748,-9.738122,-8.702289,-8.493875,-7.117787,144.9107,40.287525,24.535147,19.592474,16.379234,17.404936,10.57203,17.538376,8.265737,9.739523,7.358115,7.2761126,8.253546,6.476389,8.930073,5.307785,7.0727897,5.505551,7.582145,7.18098,1740.5478148312777,712.8075235724774,0.6370916304301011,3377.9871687104433,1467.7149655610478,D:\datasets\Children
694.mp3,-389.3885,64.57565,-10.582496,3.6824276,-27.416454,-18.209549,-8.053138,-17.418623,-4.7466006,-8.538214,-2.3277369,-11.932005,-3.806472,-6.169722,-13.047113,-5.01732,-13.9783945,-6.1431317,-7.456133,-3.381756,126.9722,48.362568,34.000553,21.170555,25.576597,18.01313,10.03041,16.825438,11.6841545,10.243662,6.518517,10.822704,6.587952,7.9135337,9.875569,6.7340894,11.515345,7.6051087,11.411483,12.923053,2075.436529306521,1248.7182196401002,1.5431866196742612,3958.994509139151,2231.0130664410594,D:\datasets\Children
695.mp3,-350.3558,49.383793,-19.011868,0.9570668,-21.01087,-27.40859,-4.172256,-11.320133,-4.5086746,-12.200787,-4.2549496,-8.261817,-6.3122206,-7.730938,-12.842398,-8.679864,-13.029087,-2.4199781,-2.0192163,2.0728328,128.08167,48.022625,36.994114,19.521229,25.041143,24.18033,9.799782,15.887731,9.515394,13.484451,7.877625,10.631782,9.682459,9.459838,9.963977,9.157859,12.224445,13.51192,14.929335,14.519514,2456.8343432949036,1520.5564515710723,1.2340331565633798,4660.258581283245,2689.022143323269,D:\datasets\Children
696.mp3,-424.26025,52.683483,-3.3800566,8.877205,-25.888857,-21.342016,-0.3367708,-13.445318,-7.6142697,-11.433335,-8.920545,-5.874216,-3.9930239,-4.761373,-12.910991,-10.440224,-14.359947,-1.8558158,-5.8302684,-3.9678926,164.20164,50.01707,26.490051,19.387976,25.028778,18.158651,9.197382,16.864246,8.53108,12.673753,9.192285,10.08698,7.266927,9.655607,9.813871,8.957922,10.292071,9.745082,12.017953,11.573849,2571.731505642999,1456.615685521593,0.596237183186963,4973.491710752953,2653.13447942053,D:\datasets\Children
697.mp3,-359.24603,42.058212,-10.291694,2.5376208,-26.60425,-22.594395,-11.039342,-15.831561,-5.2819285,-15.826848,-7.8931403,-8.0893,-6.718822,-2.5099292,-11.002502,-4.7789774,-12.196662,-0.24955453,-2.4676208,-0.1217763,144.66145,50.098034,29.244839,24.290522,26.291105,23.047592,12.033983,16.327763,9.832178,14.064429,10.36927,11.045866,8.537205,10.669354,12.328378,14.357908,14.886067,14.424044,14.232029,17.008623,2519.357554727234,1302.5814013765926,0.8677569639877675,4883.4014892578125,2381.2218257483055,D:\datasets\Children
698.mp3,-408.1194,54.040413,-9.856244,7.07249,-21.122534,-23.138077,-8.912467,-14.946049,-3.737701,-5.026501,-7.4744234,-5.2721124,-6.558786,-5.1497655,-9.996711,-4.271126,-13.258453,-5.8320093,-3.0662272,-4.0787315,141.29733,46.944824,29.88185,21.057213,21.084385,21.42198,11.820652,14.849539,11.294936,8.181614,9.745326,10.670414,9.753236,8.64726,9.097873,8.576947,10.870599,8.454299,9.09032,15.036758,2323.8158373039214,1267.8893550472244,0.7500217658269369,4500.751528532609,2360.2162291274744,D:\datasets\Children
699.mp3,-456.70563,58.18008,2.0646567,4.2017317,-12.440409,-14.655135,-0.4249594,-10.495934,-0.66722524,-5.963263,-9.481188,-3.6753955,-3.9078512,-5.1677923,-12.454508,-7.783776,-14.9092865,-5.256314,-8.308131,-3.4460332,151.48354,48.62145,23.97083,17.362808,15.844069,14.894392,11.177914,18.230986,8.428229,10.720824,8.59438,7.056359,6.920663,6.270696,8.954087,7.994262,9.612281,6.5434637,9.515219,9.476748,2734.119772875787,1487.532952322251,0.6873930764341829,5335.316297743056,2667.4971703136057,D:\datasets\Children
7.mp3,-440.07867,79.44757,-10.866307,46.097713,-27.820026,6.9341345,-5.3050423,-3.0861163,-4.9621644,-3.1703274,-0.07439853,-1.5771288,-3.6336586,-10.010922,-3.707972,-9.177969,-5.288318,-4.5127378,-4.867818,-8.674586,110.85914,57.768005,18.07206,30.709223,29.90604,14.5380745,15.6786375,13.769,16.73219,11.278697,7.9951973,7.3005204,8.529591,10.612806,6.8600993,9.781934,6.1801653,6.0450287,6.2012672,5.924004,2257.4157694632404,1105.3944005016438,0.6622308912214028,4090.4024936185024,1581.058602641795,D:\datasets\Children
70.mp3,-522.1016,94.05743,-12.84754,53.214554,-18.506493,16.85817,-6.4997754,-4.6615577,-0.9818436,-2.187278,2.1860864,-6.2450867,2.3615582,-4.006389,-4.91848,-3.2654817,-5.8025894,-7.619225,-7.45813,-8.958797,84.1909,31.67448,15.141791,18.519407,20.16468,11.743421,15.893571,15.082899,18.049717,8.411035,9.249412,9.641632,9.377157,7.7023954,6.606333,5.9142876,6.2329774,6.5284677,6.356749,5.6439595,1922.7224369626426,823.2001809441925,1.6465810747968856,4081.471482969874,1099.9002622799135,D:\datasets\Children
700.mp3,-439.4161,65.07462,2.6749156,12.310651,-19.048317,-22.126844,-4.528594,-11.903248,-4.206908,-1.2343264,-7.469819,-6.6492963,-0.44390467,-7.667041,-10.87173,-8.944694,-13.95824,-3.8046174,-1.7894522,2.97549,135.18858,50.78775,28.23219,20.4829,23.166624,19.889076,13.402055,14.543468,7.297922,8.855088,8.576793,7.3402357,5.407174,8.238711,10.784978,8.786472,11.782052,10.499936,13.140221,15.036969,2225.5760185262357,1252.6247126995563,0.4439093701647037,4365.435631793478,2566.6011496435426,D:\datasets\Children
701.mp3,-320.638,60.05314,-7.6636534,1.2847077,-39.751156,-13.69704,-4.649823,-14.637225,-3.3007302,-2.6229222,-12.554104,-14.372298,-4.0695415,-6.8066096,-10.032275,-6.6605983,-10.189,0.45481768,-3.4773664,-1.0610288,107.73258,54.291042,36.267113,25.273485,35.13499,18.379679,13.129142,14.526125,10.120754,10.8869915,10.094919,13.232879,8.065892,10.941974,11.248231,15.715333,14.26902,14.901502,16.698547,13.043578,2413.7394285250084,1656.1484305169063,1.1908830657950222,4310.607267680921,2674.8344982872895,D:\datasets\Children
702.mp3,-425.62738,74.18312,-22.594059,2.0351155,-15.260658,-11.105743,-4.468203,-8.983171,0.88149774,-3.7010803,-4.734746,-7.2494993,-2.9318416,-7.3197503,-9.550627,-6.924594,-12.849758,-4.3110933,-5.9218907,-1.9476002,166.80045,57.099377,41.388367,15.457991,17.169157,14.822475,12.371326,14.068008,6.8703914,10.12421,7.420225,9.357996,8.653636,9.841328,9.238023,13.7462845,14.273912,14.438414,12.45537,11.302822,2115.537182910113,1370.6625449424075,1.3103189199531038,3842.7138910060976,2388.471332120984,D:\datasets\Children
703.mp3,-426.8007,55.509003,-16.074862,4.0127325,-16.474836,-10.258208,-3.6717722,-21.419828,-0.011278292,-4.5891104,-8.336148,-3.102587,-0.68088603,-2.3948321,-10.882767,-7.5835886,-12.232156,0.41543615,-6.9597206,-5.6023884,155.64604,46.28132,34.60805,20.410654,21.066042,18.340696,12.2092495,20.871792,8.065958,8.000789,9.611647,6.9722075,8.861767,8.490375,8.996035,8.039619,11.342012,11.72985,11.671557,11.077596,2558.215199629375,1255.6380578942635,0.3619650306011273,5003.252876095656,2411.0340697156676,D:\datasets\Children
704.mp3,-344.71823,70.79535,-26.022524,8.231876,-7.5266747,-19.976452,-11.852372,-25.556042,-1.2665415,-9.858412,-8.548539,-8.117951,-6.4925723,-9.67991,-8.051306,-10.3185625,-10.291502,-2.2877305,-9.276406,-4.78093,127.449875,50.520973,50.449497,16.490553,17.78617,17.8031,11.664632,20.327436,9.740663,11.012707,11.2240095,7.4213057,6.9352384,10.7892275,8.910583,11.773326,12.774397,13.144624,13.595398,12.287826,2342.267716107999,1539.9803949403993,1.285322082220633,4326.3530058019305,2720.0443314531253,D:\datasets\Children
705.mp3,-446.451,37.55262,-1.3474983,8.428733,-22.53323,-14.807077,-5.283358,-15.068233,-0.3005271,-2.2204697,-5.703274,1.4845544,-2.5706093,-3.422977,-8.865184,-6.2672524,-13.312252,-7.0389385,-4.898423,0.09872933,130.63797,49.720997,21.848341,19.692621,25.074553,16.701593,11.603241,16.604942,7.695584,8.354771,8.947361,7.9028735,5.8863854,6.832631,10.609834,8.443584,14.320726,8.495052,11.119231,8.849618,2452.644141160418,1324.0619859849044,0.8598234977464569,4693.668619791667,2225.6736019095597,D:\datasets\Children
706.mp3,-434.894,72.47961,-19.192488,2.8325496,-7.8810253,-13.483467,-6.568331,-7.4846463,2.2895765,-9.790405,-2.6443994,-5.835134,-1.0583329,-5.501899,-9.824305,-6.815075,-13.072729,-6.5039744,-8.892126,-5.5620356,148.47295,41.729233,42.07649,16.304642,19.871662,13.728039,11.825994,15.7712345,9.0266485,12.960444,7.5683064,9.919997,7.221842,8.513716,9.506466,6.62081,10.988401,8.464255,12.3463335,12.138207,2318.4238346594834,1123.6543534232283,0.5369465394017673,4517.586263020833,2550.9658278928932,D:\datasets\Children
707.mp3,-499.12793,48.329002,15.02455,16.59141,-16.532644,-12.474386,5.4899583,-8.92621,-1.2085556,-7.0761075,-7.986957,-7.1965365,-2.7296305,-1.5325782,-9.598278,-4.8048553,-11.745307,-1.3885152,-5.435119,-2.5110202,153.729,41.353344,16.81702,16.46852,25.072927,19.183071,7.6645555,17.744446,8.298964,13.199409,9.695485,8.905699,5.5670977,5.4877973,9.575344,5.9116473,12.888878,10.651662,10.954306,8.629401,2305.689771552435,1192.452860991538,0.9305489683973133,4754.945350060096,2179.174724931372,D:\datasets\Children
708.mp3,-429.5762,66.63599,-0.3917056,3.6605692,-19.315699,-18.640223,-4.2310667,-10.208275,-6.210805,-5.482583,-8.084142,-9.647863,-1.6860964,-1.7404945,-8.248405,-1.63039,-7.1916304,-7.510885,-8.027952,-0.005796325,143.10483,61.30932,28.864443,19.759356,23.918222,19.09853,10.385284,12.886789,10.402432,11.11143,10.761982,11.347473,7.4031625,7.2561707,11.918704,11.598647,12.2304735,13.774292,13.821052,13.11724,1956.919003728185,1193.5408352972709,0.9306656931993019,3705.881623298891,2513.2358835231935,D:\datasets\Children
709.mp3,-424.56277,53.160168,-1.0043654,-11.657601,-17.638655,-13.61074,-5.849745,-11.612162,-7.354122,-0.41521046,-2.9804602,-0.5099106,0.47001466,-6.171791,-10.574678,-7.025225,-12.507086,-4.686868,-4.309449,-2.9621441,131.06502,55.08803,24.055696,28.91465,21.653475,16.95279,10.404436,13.421796,12.286633,7.790311,9.4691,7.696377,6.857767,6.643491,9.668762,8.026226,11.904635,6.99193,10.829428,11.715288,2379.1302904385702,1293.8372593409806,0.8168471603976978,4670.866877858231,2581.348717437687,D:\datasets\Children
71.mp3,-460.54282,98.15471,-5.455352,37.78075,-28.192049,9.4957905,-2.539265,-7.5259333,-5.858162,-2.8782115,1.9080625,-4.653756,5.010815,-4.531962,-3.3944285,-7.4484897,-9.07001,-6.2718673,-7.035291,-9.314794,77.62296,33.140297,20.173355,22.829172,23.690237,10.958436,14.69302,13.290097,12.582603,7.6942554,7.540319,7.4287167,10.287333,5.806706,7.329235,7.3624554,6.9133873,5.7231526,5.7095203,7.0157723,1857.842034781637,692.202360473415,0.9584530550169537,3920.9590588585806,1386.3830927366191,D:\datasets\Children
